errorrate,iterations,density,l,c,m,gamma,erasures,maxiterations,tests,efficiency,fsum,fcorrupt,pcons,pdes,degree,activities,alphabetsize,winners,poolsize
.1507,1,.06634057362874349,512,4,18000,1,1,1,1000,.26166104180025795,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.9855999999999998,1,.0663675308227539,512,4,18000,1,2,1,1000,.26166104180025795,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
1,1,.0663747787475586,512,4,18000,1,3,1,1000,.26166104180025795,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.17509999999999998,1,.06990261077880859,512,4,19000,1,1,1,1000,.2752555057754468,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.9913999999999998,1,.06991570790608723,512,4,19000,1,2,1,1000,.2752555057754468,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
1,1,.06991024017333984,512,4,19000,1,3,1,1000,.2752555057754468,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.1899,1,.07347036997477215,512,4,20000,1,1,1,1000,.28880167160607095,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.9943000000000002,1,.07344640096028646,512,4,20000,1,2,1,1000,.28880167160607095,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
1,1,.07346668243408203,512,4,20000,1,3,1,1000,.28880167160607095,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
0,1,.00038140614827473953,512,4,100,1,1,1,1000,.0019299916464630938,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.0006000000000000005,1,.00038140614827473953,512,4,100,1,2,1,1000,.0019299916464630938,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.1756,1,.0003814697265625,512,4,100,1,3,1,1000,.0019299916464630938,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
0,1,.000953356424967448,512,4,250,1,1,1,1000,.004614864304119414,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.001200000000000001,1,.0009530385335286459,512,4,250,1,2,1,1000,.004614864304119414,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.37970000000000004,1,.0009530385335286459,512,4,250,1,3,1,1000,.004614864304119414,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
0,1,.0019054412841796875,512,4,500,1,1,1,1000,.008911837169436746,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.006600000000000006,1,.0019054412841796875,512,4,500,1,2,1,1000,.008911837169436746,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.6285000000000001,1,.001905059814453125,512,4,500,1,3,1,1000,.008911837169436746,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
0,1,.015143076578776041,512,4,1000,1,1,1,1000,.03752577059369939,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.17730000000000007,1,.015143966674804688,512,4,1000,1,1,1,1000,.03752577059369939,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.10539999999999998,1,.015145365397135416,512,4,1000,1,2,1,1000,.03752577059369939,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.3638,1,.0151400883992513,512,4,1000,1,2,1,1000,.03752577059369939,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9985999999999999,1,.015142059326171875,512,4,1000,1,3,1,1000,.03752577059369939,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9997,1,.015144666035970053,512,4,1000,1,3,1,1000,.03752577059369939,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.00040000000000000034,1,.03005523681640625,512,4,2000,1,1,1,1000,.07377997543219043,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.30519999999999997,1,.030056571960449217,512,4,2000,1,1,1,1000,.07377997543219043,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.4643,1,.030065536499023444,512,4,2000,1,2,1,1000,.07377997543219043,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.7063999999999999,1,.03006540934244791,512,4,2000,1,2,1,1000,.07377997543219043,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9999,1,.0300543467203776,512,4,2000,1,3,1,1000,.07377997543219043,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.030056826273600262,512,4,2000,1,3,1,1000,.07377997543219043,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.0032000000000000028,1,.044745127360026046,512,4,3000,1,1,1,1000,.10955423572228859,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.40630000000000005,1,.04475078582763672,512,4,3000,1,1,1,1000,.10955423572228859,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.8375999999999999,1,.04474309285481771,512,4,3000,1,2,1,1000,.10955423572228859,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9253,1,.04475930531819662,512,4,3000,1,2,1,1000,.10955423572228859,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.044768333435058594,512,4,3000,1,3,1,1000,.10955423572228859,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.04475587209065755,512,4,3000,1,3,1,1000,.10955423572228859,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.009600000000000008,1,.05919424692789713,512,4,4000,1,1,1,1000,.14501681935396424,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.5003,1,.05920976003011067,512,4,4000,1,1,1,1000,.14501681935396424,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9699,1,.05921351114908855,512,4,4000,1,2,1,1000,.14501681935396424,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9904,1,.05922114054361979,512,4,4000,1,2,1,1000,.14501681935396424,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.05919488271077474,512,4,4000,1,3,1,1000,.14501681935396424,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.05921198527018229,512,4,4000,1,3,1,1000,.14501681935396424,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.025400000000000023,1,.07346140543619792,512,4,5000,1,1,1,1000,.18024764233970972,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.5763999999999999,1,.0734444300333659,512,4,5000,1,1,1,1000,.18024764233970972,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9913000000000001,1,.07347806294759114,512,4,5000,1,2,1,1000,.18024764233970972,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9991000000000001,1,.07347208658854168,512,4,5000,1,2,1,1000,.18024764233970972,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.073454221089681,512,4,5000,1,3,1,1000,.18024764233970972,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.07346356709798177,512,4,5000,1,3,1,1000,.18024764233970972,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.05800000000000004,1,.0874942143758138,512,4,6000,1,1,1,1000,.21529377417895218,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.6487999999999999,1,.08751455942789713,512,4,6000,1,1,1,1000,.21529377417895218,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9959,1,.08748722076416017,512,4,6000,1,2,1,1000,.21529377417895218,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9996,1,.08746821085611979,512,4,6000,1,2,1,1000,.21529377417895218,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.0875,512,4,6000,1,3,1,1000,.21529377417895218,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.08750991821289064,512,4,6000,1,3,1,1000,.21529377417895218,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.1041,1,.1013249715169271,512,4,7000,1,1,1,1000,.25018631682028175,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.7048,1,.10127137502034507,512,4,7000,1,1,1,1000,.25018631682028175,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9979999999999999,1,.10132102966308594,512,4,7000,1,2,1,1000,.25018631682028175,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9997999999999999,1,.10130748748779297,512,4,7000,1,2,1,1000,.25018631682028175,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.10132675170898438,512,4,7000,1,3,1,1000,.25018631682028175,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.10128148396809897,512,4,7000,1,3,1,1000,.25018631682028175,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.18050000000000002,1,.11491851806640625,512,4,8000,1,1,1,1000,.2849473756870951,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.7596999999999999,1,.1148984909057617,512,4,8000,1,1,1,1000,.2849473756870951,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9986,1,.11486714680989582,512,4,8000,1,2,1,1000,.2849473756870951,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9996,1,.11487038930257161,512,4,8000,1,2,1,1000,.2849473756870951,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.1149361292521159,512,4,8000,1,3,1,1000,.2849473756870951,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.11494394938151042,512,4,8000,1,3,1,1000,.2849473756870951,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.28670000000000007,1,.12832177480061852,512,4,9000,1,1,1,1000,.319593478990437,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.8152000000000001,1,.1283434549967448,512,4,9000,1,1,1,1000,.319593478990437,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9998000000000001,1,.12831058502197265,512,4,9000,1,2,1,1000,.319593478990437,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.12831490834554035,512,4,9000,1,2,1,1000,.319593478990437,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.12829068501790364,512,4,9000,1,3,1,1000,.319593478990437,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.12833455403645833,512,4,9000,1,3,1,1000,.319593478990437,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.39270000000000005,1,.1414836247762044,512,4,10000,1,1,1,1000,.3541374559033778,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.8639999999999999,1,.14145081837972004,512,4,10000,1,1,1,1000,.3541374559033778,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.14153575897216797,512,4,10000,1,2,1,1000,.3541374559033778,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.14150409698486327,512,4,10000,1,2,1,1000,.3541374559033778,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.14155673980712888,512,4,10000,1,3,1,1000,.3541374559033778,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.1415475845336914,512,4,10000,1,3,1,1000,.3541374559033778,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.5245000000000001,1,.15453968048095704,512,4,11000,1,1,1,1000,.3885895552476005,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9017,1,.15452804565429687,512,4,11000,1,1,1,1000,.3885895552476005,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.1545330047607422,512,4,11000,1,2,1,1000,.3885895552476005,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.1545198440551758,512,4,11000,1,2,1,1000,.3885895552476005,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.15455379486083984,512,4,11000,1,3,1,1000,.3885895552476005,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.1544928232828776,512,4,11000,1,3,1,1000,.3885895552476005,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.6502,1,.1673021952311198,512,4,12000,1,1,1,1000,.42295815382665436,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9352,1,.16730213165283206,512,4,12000,1,1,1,1000,.42295815382665436,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.16733207702636718,512,4,12000,1,2,1,1000,.42295815382665436,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.16734504699707034,512,4,12000,1,2,1,1000,.42295815382665436,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.16734511057535806,512,4,12000,1,3,1,1000,.42295815382665436,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.16736246744791666,512,4,12000,1,3,1,1000,.42295815382665436,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.7659,1,.1798948287963867,512,4,13000,1,1,1,1000,.45725022695688555,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9532,1,.17991956075032553,512,4,13000,1,1,1,1000,.45725022695688555,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.1799568812052409,512,4,13000,1,2,1,1000,.45725022695688555,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.17992273966471356,512,4,13000,1,2,1,1000,.45725022695688555,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.17998282114664713,512,4,13000,1,3,1,1000,.45725022695688555,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.17991065979003906,512,4,13000,1,3,1,1000,.45725022695688555,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.8451000000000001,1,.19236570994059243,512,4,14000,1,1,1,1000,.491471673354105,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9758000000000001,1,.19236049652099607,512,4,14000,1,1,1,1000,.491471673354105,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.19236539204915365,512,4,14000,1,2,1,1000,.491471673354105,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.19238929748535158,512,4,14000,1,2,1,1000,.491471673354105,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.1923728307088216,512,4,14000,1,3,1,1000,.491471673354105,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.19239362080891928,512,4,14000,1,3,1,1000,.491471673354105,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9131,1,.20460662841796876,512,4,15000,1,1,1,1000,.5256275467250812,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.984,1,.20460586547851561,512,4,15000,1,1,1,1000,.5256275467250812,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.20459111531575522,512,4,15000,1,2,1,1000,.5256275467250812,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.2045899709065755,512,4,15000,1,2,1,1000,.5256275467250812,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.20457375844319664,512,4,15000,1,3,1,1000,.5256275467250812,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.20457337697347003,512,4,15000,1,3,1,1000,.5256275467250812,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9501,1,.21657059987386068,512,4,16000,1,1,1,1000,.5597222253325235,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9914000000000002,1,.21662985483805336,512,4,16000,1,1,1,1000,.5597222253325235,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.21657842000325517,512,4,16000,1,2,1,1000,.5597222253325235,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9998999999999999,1,.21665897369384765,512,4,16000,1,2,1,1000,.5597222253325235,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.2166444142659505,512,4,16000,1,3,1,1000,.5597222253325235,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.21658687591552733,512,4,16000,1,3,1,1000,.5597222253325235,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9705999999999999,1,.228480593363444,512,4,17000,1,1,1,1000,.5937595390086156,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9958,1,.2284397761027018,512,4,17000,1,1,1,1000,.5937595390086156,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.2285369873046875,512,4,17000,1,2,1,1000,.5937595390086156,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.2284653345743815,512,4,17000,1,2,1,1000,.5937595390086156,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.22849051157633463,512,4,17000,1,3,1,1000,.5937595390086156,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.22841815948486324,512,4,17000,1,3,1,1000,.5937595390086156,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9811,1,.24014816284179683,512,4,18000,1,1,1,1000,.627742866183999,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9972999999999999,1,.2401352564493815,512,4,18000,1,1,1,1000,.627742866183999,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.2402041753133138,512,4,18000,1,2,1,1000,.627742866183999,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.2401611328125,512,4,18000,1,2,1,1000,.627742866183999,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.2401731491088867,512,4,18000,1,3,1,1000,.627742866183999,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.24014504750569662,512,4,18000,1,3,1,1000,.627742866183999,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9892,1,.25166238149007164,512,4,19000,1,1,1,1000,.6616752092916179,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.9976999999999998,1,.2516807556152344,512,4,19000,1,1,1,1000,.6616752092916179,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.25164699554443354,512,4,19000,1,2,1,1000,.6616752092916179,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.25166632334391276,512,4,19000,1,2,1,1000,.6616752092916179,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.2516921361287435,512,4,19000,1,3,1,1000,.6616752092916179,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.25167007446289064,512,4,19000,1,3,1,1000,.6616752092916179,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.9936,1,.2629614512125651,512,4,20000,1,1,1,1000,.6955592542546721,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
.998,1,.2630742390950521,512,4,20000,1,1,1,1000,.6955592542546721,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.26289602915445964,512,4,20000,1,2,1,1000,.6955592542546721,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.26302242279052734,512,4,20000,1,2,1,1000,.6955592542546721,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
1,1,.2630137761433919,512,4,20000,1,3,1,1000,.6955592542546721,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,0,10
1,1,.2630210240681966,512,4,20000,1,3,1,1000,.6955592542546721,sum_of_sum!,corrupt_clusters!,1,0,0,2,130816,1,10
.21369999999999995,1,.07700455983479819,512,4,21000,1,1,1,1000,.3023019562681467,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.2451,1,.0804974873860677,512,4,22000,1,1,1,1000,.3157585462744481,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.2697,1,.08397000630696615,512,4,23000,1,1,1,1000,.3291734291480132,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.3069,1,.08750623067220051,512,4,24000,1,1,1,1000,.34254841941248715,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.3325,1,.09098339080810547,512,4,25000,1,1,1,1000,.3558851802438606,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.36660000000000004,1,.09441674550374349,512,4,26000,1,1,1,1000,.3691852416528812,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.40260000000000007,1,.09788265228271484,512,4,27000,1,1,1,1000,.3824500158664131,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.4271,1,.10129954020182293,512,4,28000,1,1,1,1000,.3956808104272516,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.4528,1,.1047131856282552,512,4,29000,1,1,1,1000,.40887883942038206,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.484,1,.10816656748453775,512,4,30000,1,1,1,1000,.42204523314913545,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.5206000000000001,1,.11150792439778645,512,4,31000,1,1,1,1000,.43518104651990397,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.5595000000000001,1,.11493053436279296,512,4,32000,1,1,1,1000,.4482872663439518,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.5827,1,.11829783121744793,512,4,33000,1,1,1,1000,.46136481772570426,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.6152,1,.12168184916178386,512,4,34000,1,1,1,1000,.474414569676067,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.6407,1,.12497310638427732,512,4,35000,1,1,1,1000,.4874373400648455,sum_of_sum!,erase_clusters!,1,0,0,1,512,0,10
.2149,1,.2741706848144531,512,4,21000,1,1,1,1000,.7293974180491781,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.2618,1,.2852055231730143,512,4,22000,1,1,1,1000,.7631918871879095,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.3117,1,.29598954518636067,512,4,23000,1,1,1,1000,.7969446491939047,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.36929999999999996,1,.3066606521606446,512,4,24000,1,1,1,1000,.8306575185908087,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.43520000000000003,1,.31725749969482425,512,4,25000,1,1,1,1000,.8643321585546124,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.49379999999999996,1,.3274112065633138,512,4,26000,1,1,1,1000,.8979700990960631,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.5612,1,.33764673868815104,512,4,27000,1,1,1,1000,.9315727524420249,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.6154999999999999,1,.3476751963297525,512,4,28000,1,1,1,1000,.9651414261352935,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.6856,1,.35755252838134766,512,4,29000,1,1,1,1000,.9986773342608541,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.7439,1,.3672981897989908,512,4,30000,1,1,1,1000,1.0321816071220373,sum_of_sum!,erase_clusters!,1,0,0,2,130816,1,10
.22199999999999998,1,.2741648356119792,512,4,21000,1,1,1,1000,.7293974180491781,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.263,1,.28536542256673175,512,4,22000,1,1,1,1000,.7631918871879094,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.32699999999999996,1,.29597727457682294,512,4,23000,1,1,1,1000,.7969446491939047,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.36,1,.30651283264160156,512,4,24000,1,1,1,1000,.8306575185908088,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.43799999999999994,1,.3170013427734375,512,4,25000,1,1,1,1000,.8643321585546123,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.496,1,.3274955749511719,512,4,26000,1,1,1,1000,.897970099096063,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.569,1,.3379770914713542,512,4,27000,1,1,1,1000,.9315727524420249,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.619,1,.3474585215250651,512,4,28000,1,1,1,1000,.9651414261352934,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.6859999999999999,1,.35765965779622394,512,4,29000,1,1,1,1000,.998677334260854,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.728,1,.3674805959065755,512,4,30000,1,1,1,1000,1.0321816071220373,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.781,1,.37700462341308594,512,4,31000,1,1,1,1000,1.065655299625236,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.8260000000000001,1,.38666725158691406,512,4,32000,1,1,1,1000,1.099099398581714,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.857,1,.39544041951497394,512,4,33000,1,1,1,1000,1.1325148290958964,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.904,1,.4047921498616536,512,4,34000,1,1,1,1000,1.1659024601786891,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.94,1,.4137961069742839,512,4,35000,1,1,1,1000,1.1992631096998978,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.952,1,.42275428771972656,512,4,36000,1,1,1,1000,1.2325975487742482,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.96,1,.4314130147298177,512,4,37000,1,1,1,1000,1.265906505659739,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.974,1,.440182367960612,512,4,38000,1,1,1,1000,1.2991906692342778,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.984,1,.4484475453694661,512,4,39000,1,1,1,1000,1.3324506921061323,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.988,1,.4568939208984375,512,4,40000,1,1,1,1000,1.3656871934051777,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.998,1,.4651343027750651,512,4,41000,1,1,1,1000,1.3989007612948627,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.994,1,.4730885823567708,512,4,42000,1,1,1,1000,1.4320919552389813,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.998,1,.4809252421061198,512,4,43000,1,1,1,1000,1.4652613080524517,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.999,1,.48917071024576825,512,4,44000,1,1,1,1000,1.4984093277612356,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.999,1,.4966595967610677,512,4,45000,1,1,1,1000,1.5315364992931,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
.999,1,.5042762756347656,512,4,46000,1,1,1,1000,1.5646432860180177,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,1,.5116246541341146,512,4,47000,1,1,1,1000,1.5977301311545726,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,1,.519232432047526,512,4,48000,1,1,1,1000,1.6307974590566177,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,1,.5265700022379557,512,4,49000,1,1,1,1000,1.6638456763926737,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
1,1,.5338878631591797,512,4,50000,1,1,1,1000,1.6968751732290164,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
0,1,.0151519775390625,512,4,1000,1,1,4,1000,.03752577059369939,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
0,1,.030072530110677082,512,4,2000,1,1,4,1000,.07377997543219045,sum_of_sum!,erase_clusters!,1,0,0,2,130816,0,1
